,Date,Model Name,Parameters,Evaluation Name,Threshold,Result
3742,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Logistic Regression,C value: 2.0,Accuracy,Threshold: 0.5,0.689446245
3764,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Logistic Regression,C value: 2.5,Accuracy,Threshold: 0.5,0.689446245
2716,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 100",Precision,Threshold: 0.05,0.68944596
2763,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Random Forests,"Number of Trees: 75, Max Depth of Trees: 20",Precision,Threshold: 0.1,0.689441286
6112,2013-12-22 00:00:00 - 2014-06-20 00:00:00,Bagging,"Estimators: 30, Samples: 10",ROC_AUC,No Threshold,0.68943
2088,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 10, Samples: 50",Precision,Threshold: 0.3,0.689426692
3684,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Logistic Regression,C value: 1.5,Precision,Threshold: 0.05,0.689426692
3706,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Logistic Regression,C value: 1.2,Precision,Threshold: 0.05,0.689426692
3728,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Logistic Regression,C value: 1.0,Precision,Threshold: 0.05,0.689426692
3750,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Logistic Regression,C value: 2.0,Precision,Threshold: 0.05,0.689426692
3772,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Logistic Regression,C value: 2.5,Precision,Threshold: 0.05,0.689426692
3477,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Support Vector Machines,C value: 1.0,Precision,Threshold: 0.5,0.689423484
2867,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 200",Precision,Threshold: 0.02,0.68940889
2876,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 200",Precision,Threshold: 0.01,0.68940889
2227,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 10, Samples: 100",Accuracy,Threshold: 0.2,0.689399277
2532,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Ada Boosting,"Estimators: 50, Learning Rate: 1.0",Accuracy,Threshold: 0.5,0.689399277
2764,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Random Forests,"Number of Trees: 75, Max Depth of Trees: 20",Accuracy,Threshold: 0.1,0.689399277
2824,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 20",Accuracy,Threshold: 0.02,0.689399277
2827,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 20",Accuracy,Threshold: 0.05,0.689399277
2833,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 20",Accuracy,Threshold: 0.01,0.689399277
3443,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Support Vector Machines,C value: 1.5,Accuracy,Threshold: 0.05,0.689399277
3449,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Support Vector Machines,C value: 1.5,Accuracy,Threshold: 0.01,0.689399277
3478,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Support Vector Machines,C value: 1.0,Accuracy,Threshold: 0.5,0.689399277
3899,2012-12-27 00:00:00 - 2013-06-25 00:00:00,K Nearest Neighbors,K Neighbors: 10,Accuracy,Threshold: 0.2,0.689399277
3915,2012-12-27 00:00:00 - 2013-06-25 00:00:00,K Nearest Neighbors,K Neighbors: 10,Accuracy,Threshold: 0.3,0.689399277
2829,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 20",Precision,Threshold: 0.1,0.689391092
2933,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 50",Precision,Threshold: 0.02,0.689386105
2942,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 50",Precision,Threshold: 0.01,0.689386105
3191,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 5",Precision,Threshold: 0.5,0.689376498
2650,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Random Forests,"Number of Trees: 75, Max Depth of Trees: 100",Precision,Threshold: 0.05,0.689373297
3681,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Logistic Regression,C value: 1.5,Precision,Threshold: 0.02,0.689373297
3690,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Logistic Regression,C value: 1.5,Precision,Threshold: 0.01,0.689373297
3703,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Logistic Regression,C value: 1.2,Precision,Threshold: 0.02,0.689373297
3712,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Logistic Regression,C value: 1.2,Precision,Threshold: 0.01,0.689373297
3725,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Logistic Regression,C value: 1.0,Precision,Threshold: 0.02,0.689373297
3734,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Logistic Regression,C value: 1.0,Precision,Threshold: 0.01,0.689373297
3747,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Logistic Regression,C value: 2.0,Precision,Threshold: 0.02,0.689373297
3756,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Logistic Regression,C value: 2.0,Precision,Threshold: 0.01,0.689373297
3769,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Logistic Regression,C value: 2.5,Precision,Threshold: 0.02,0.689373297
3778,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Logistic Regression,C value: 2.5,Precision,Threshold: 0.01,0.689373297
2823,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 20",Precision,Threshold: 0.02,0.689370097
2826,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 20",Precision,Threshold: 0.05,0.689370097
2832,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 20",Precision,Threshold: 0.01,0.689370097
3496,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Support Vector Machines,C value: 1.0,Precision,Threshold: 0.3,0.689355505
1982,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 50, Samples: 10",Accuracy,Threshold: 0.5,0.689352308
2089,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 10, Samples: 50",Accuracy,Threshold: 0.3,0.689352308
2651,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Random Forests,"Number of Trees: 75, Max Depth of Trees: 100",Accuracy,Threshold: 0.05,0.689352308
2670,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Random Forests,"Number of Trees: 75, Max Depth of Trees: 50",Accuracy,Threshold: 0.02,0.689352308
2679,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Random Forests,"Number of Trees: 75, Max Depth of Trees: 50",Accuracy,Threshold: 0.01,0.689352308
2830,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 20",Accuracy,Threshold: 0.1,0.689352308
2868,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 200",Accuracy,Threshold: 0.02,0.689352308
2871,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 200",Accuracy,Threshold: 0.05,0.689352308
2877,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Random Forests,"Number of Trees: 25, Max Depth of Trees: 200",Accuracy,Threshold: 0.01,0.689352308
3072,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Extra Trees,"Number of Trees: 75, Max Depth of Trees: 50",Accuracy,Threshold: 0.1,0.689352308
3154,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Extra Trees,"Number of Trees: 75, Max Depth of Trees: 20",Accuracy,Threshold: 0.02,0.689352308
3157,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Extra Trees,"Number of Trees: 75, Max Depth of Trees: 20",Accuracy,Threshold: 0.05,0.689352308
3160,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Extra Trees,"Number of Trees: 75, Max Depth of Trees: 20",Accuracy,Threshold: 0.1,0.689352308
3163,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Extra Trees,"Number of Trees: 75, Max Depth of Trees: 20",Accuracy,Threshold: 0.01,0.689352308
3195,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 5",Accuracy,Threshold: 0.2,0.689352308
3204,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 5",Accuracy,Threshold: 0.1,0.689352308
3211,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 5",Accuracy,Threshold: 0.3,0.689352308
3220,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Extra Trees,"Number of Trees: 25, Max Depth of Trees: 20",Accuracy,Threshold: 0.02,0.689352308
3223,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Extra Trees,"Number of Trees: 25, Max Depth of Trees: 20",Accuracy,Threshold: 0.05,0.689352308
3302,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Extra Trees,"Number of Trees: 75, Max Depth of Trees: 5",Accuracy,Threshold: 0.5,0.689352308
3368,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Extra Trees,"Number of Trees: 25, Max Depth of Trees: 5",Accuracy,Threshold: 0.5,0.689352308
3497,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Support Vector Machines,C value: 1.0,Accuracy,Threshold: 0.3,0.689352308
3682,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Logistic Regression,C value: 1.5,Accuracy,Threshold: 0.02,0.689352308
3685,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Logistic Regression,C value: 1.5,Accuracy,Threshold: 0.05,0.689352308
3691,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Logistic Regression,C value: 1.5,Accuracy,Threshold: 0.01,0.689352308
3704,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Logistic Regression,C value: 1.2,Accuracy,Threshold: 0.02,0.689352308
3707,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Logistic Regression,C value: 1.2,Accuracy,Threshold: 0.05,0.689352308
3713,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Logistic Regression,C value: 1.2,Accuracy,Threshold: 0.01,0.689352308
3726,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Logistic Regression,C value: 1.0,Accuracy,Threshold: 0.02,0.689352308
3729,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Logistic Regression,C value: 1.0,Accuracy,Threshold: 0.05,0.689352308
3735,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Logistic Regression,C value: 1.0,Accuracy,Threshold: 0.01,0.689352308
3748,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Logistic Regression,C value: 2.0,Accuracy,Threshold: 0.02,0.689352308
3751,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Logistic Regression,C value: 2.0,Accuracy,Threshold: 0.05,0.689352308
3757,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Logistic Regression,C value: 2.0,Accuracy,Threshold: 0.01,0.689352308
3770,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Logistic Regression,C value: 2.5,Accuracy,Threshold: 0.02,0.689352308
3773,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Logistic Regression,C value: 2.5,Accuracy,Threshold: 0.05,0.689352308
3779,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Logistic Regression,C value: 2.5,Accuracy,Threshold: 0.01,0.689352308
3024,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Random Forests,"Number of Trees: 75, Max Depth of Trees: 200",Precision,Threshold: 0.05,0.689344108
2669,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Random Forests,"Number of Trees: 75, Max Depth of Trees: 50",Precision,Threshold: 0.02,0.689337717
2678,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Random Forests,"Number of Trees: 75, Max Depth of Trees: 50",Precision,Threshold: 0.01,0.689337717
3153,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Extra Trees,"Number of Trees: 75, Max Depth of Trees: 20",Precision,Threshold: 0.02,0.689337717
3156,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Extra Trees,"Number of Trees: 75, Max Depth of Trees: 20",Precision,Threshold: 0.05,0.689337717
3159,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Extra Trees,"Number of Trees: 75, Max Depth of Trees: 20",Precision,Threshold: 0.1,0.689337717
3162,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Extra Trees,"Number of Trees: 75, Max Depth of Trees: 20",Precision,Threshold: 0.01,0.689337717
3194,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 5",Precision,Threshold: 0.2,0.689337717
3203,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 5",Precision,Threshold: 0.1,0.689337717
3210,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Extra Trees,"Number of Trees: 5, Max Depth of Trees: 5",Precision,Threshold: 0.3,0.689337717
3219,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Extra Trees,"Number of Trees: 25, Max Depth of Trees: 20",Precision,Threshold: 0.02,0.689337717
3222,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Extra Trees,"Number of Trees: 25, Max Depth of Trees: 20",Precision,Threshold: 0.05,0.689337717
3301,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Extra Trees,"Number of Trees: 75, Max Depth of Trees: 5",Precision,Threshold: 0.5,0.689337717
3367,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Extra Trees,"Number of Trees: 25, Max Depth of Trees: 5",Precision,Threshold: 0.5,0.689337717
1962,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 5, Samples: 50",Precision,Threshold: 0.2,0.689332707
1965,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 5, Samples: 50",Precision,Threshold: 0.02,0.689332707
1968,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 5, Samples: 50",Precision,Threshold: 0.05,0.689332707
1971,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 5, Samples: 50",Precision,Threshold: 0.1,0.689332707
1974,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 5, Samples: 50",Precision,Threshold: 0.01,0.689332707
3225,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Extra Trees,"Number of Trees: 25, Max Depth of Trees: 20",Precision,Threshold: 0.1,0.689323125
3480,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Support Vector Machines,C value: 1.0,Precision,Threshold: 0.2,0.689323125
3483,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Support Vector Machines,C value: 1.0,Precision,Threshold: 0.02,0.689323125
3486,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Support Vector Machines,C value: 1.0,Precision,Threshold: 0.05,0.689323125
3489,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Support Vector Machines,C value: 1.0,Precision,Threshold: 0.1,0.689323125
3492,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Support Vector Machines,C value: 1.0,Precision,Threshold: 0.01,0.689323125
1984,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 50, Samples: 10",Precision,Threshold: 0.2,0.68930534
1985,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 50, Samples: 10",Accuracy,Threshold: 0.2,0.68930534
1987,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 50, Samples: 10",Precision,Threshold: 0.02,0.68930534
1988,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 50, Samples: 10",Accuracy,Threshold: 0.02,0.68930534
1990,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 50, Samples: 10",Precision,Threshold: 0.05,0.68930534
1991,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 50, Samples: 10",Accuracy,Threshold: 0.05,0.68930534
1993,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 50, Samples: 10",Precision,Threshold: 0.1,0.68930534
1994,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 50, Samples: 10",Accuracy,Threshold: 0.1,0.68930534
1996,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 50, Samples: 10",Precision,Threshold: 0.01,0.68930534
1997,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 50, Samples: 10",Accuracy,Threshold: 0.01,0.68930534
2000,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 50, Samples: 10",Precision,Threshold: 0.3,0.68930534
2001,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 50, Samples: 10",Accuracy,Threshold: 0.3,0.68930534
2009,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 10, Samples: 500",Precision,Threshold: 0.02,0.68930534
2010,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 10, Samples: 500",Accuracy,Threshold: 0.02,0.68930534
2012,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 10, Samples: 500",Precision,Threshold: 0.05,0.68930534
2013,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 10, Samples: 500",Accuracy,Threshold: 0.05,0.68930534
2015,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 10, Samples: 500",Precision,Threshold: 0.1,0.68930534
2016,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 10, Samples: 500",Accuracy,Threshold: 0.1,0.68930534
2018,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 10, Samples: 500",Precision,Threshold: 0.01,0.68930534
2019,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 10, Samples: 500",Accuracy,Threshold: 0.01,0.68930534
2028,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 30, Samples: 100",Precision,Threshold: 0.2,0.68930534
2029,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 30, Samples: 100",Accuracy,Threshold: 0.2,0.68930534
2031,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 30, Samples: 100",Precision,Threshold: 0.02,0.68930534
2032,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 30, Samples: 100",Accuracy,Threshold: 0.02,0.68930534
2034,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 30, Samples: 100",Precision,Threshold: 0.05,0.68930534
2035,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 30, Samples: 100",Accuracy,Threshold: 0.05,0.68930534
2037,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 30, Samples: 100",Precision,Threshold: 0.1,0.68930534
2038,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 30, Samples: 100",Accuracy,Threshold: 0.1,0.68930534
2040,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 30, Samples: 100",Precision,Threshold: 0.01,0.68930534
2041,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 30, Samples: 100",Accuracy,Threshold: 0.01,0.68930534
2044,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 30, Samples: 100",Precision,Threshold: 0.3,0.68930534
2045,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 30, Samples: 100",Accuracy,Threshold: 0.3,0.68930534
2050,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 50, Samples: 100",Precision,Threshold: 0.2,0.68930534
2051,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 50, Samples: 100",Accuracy,Threshold: 0.2,0.68930534
2053,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 50, Samples: 100",Precision,Threshold: 0.02,0.68930534
2054,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 50, Samples: 100",Accuracy,Threshold: 0.02,0.68930534
2056,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 50, Samples: 100",Precision,Threshold: 0.05,0.68930534
2057,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 50, Samples: 100",Accuracy,Threshold: 0.05,0.68930534
2059,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 50, Samples: 100",Precision,Threshold: 0.1,0.68930534
2060,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 50, Samples: 100",Accuracy,Threshold: 0.1,0.68930534
2062,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 50, Samples: 100",Precision,Threshold: 0.01,0.68930534
2063,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 50, Samples: 100",Accuracy,Threshold: 0.01,0.68930534
2066,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 50, Samples: 100",Precision,Threshold: 0.3,0.68930534
2067,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 50, Samples: 100",Accuracy,Threshold: 0.3,0.68930534
2072,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 10, Samples: 50",Precision,Threshold: 0.2,0.68930534
2073,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 10, Samples: 50",Accuracy,Threshold: 0.2,0.68930534
2075,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 10, Samples: 50",Precision,Threshold: 0.02,0.68930534
2076,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 10, Samples: 50",Accuracy,Threshold: 0.02,0.68930534
2078,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 10, Samples: 50",Precision,Threshold: 0.05,0.68930534
2079,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 10, Samples: 50",Accuracy,Threshold: 0.05,0.68930534
2081,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 10, Samples: 50",Precision,Threshold: 0.1,0.68930534
2082,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 10, Samples: 50",Accuracy,Threshold: 0.1,0.68930534
2084,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 10, Samples: 50",Precision,Threshold: 0.01,0.68930534
2085,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 10, Samples: 50",Accuracy,Threshold: 0.01,0.68930534
2094,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 10, Samples: 10",Precision,Threshold: 0.2,0.68930534
2095,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 10, Samples: 10",Accuracy,Threshold: 0.2,0.68930534
2097,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 10, Samples: 10",Precision,Threshold: 0.02,0.68930534
2098,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 10, Samples: 10",Accuracy,Threshold: 0.02,0.68930534
2100,2012-12-27 00:00:00 - 2013-06-25 00:00:00,Bagging,"Estimators: 10, Samples: 10",Precision,Threshold: 0.05,0.68930534
